Trend,TimeOfYear,Year,Month,DayOfMonth,HourOfDay,DayType,Load
9.074567,0.0745674,2012,1,28,7,7,60156.5
9.074681,0.07468124,2012,1,28,8,7,63144.5
9.074795,0.07479508,2012,1,28,9,7,65593.5
9.074909,0.07490893,2012,1,28,10,7,68241.5
9.075023,0.07502277,2012,1,28,11,7,68491.5
9.075137,0.07513661,2012,1,28,12,7,68819.5
9.07525,0.07525046,2012,1,28,13,7,69812
9.075364,0.0753643,2012,1,28,14,7,67682.5
9.075478,0.07547814,2012,1,28,15,7,65348.5
9.075592,0.07559199,2012,1,28,16,7,63695
9.075706,0.07570583,2012,1,28,17,7,63165
9.07582,0.07581967,2012,1,28,18,7,65877
9.075934,0.07593352,2012,1,28,19,7,71396
9.076047,0.07604736,2012,1,28,20,7,71233
9.076161,0.0761612,2012,1,28,21,7,68370
9.076275,0.07627505,2012,1,28,22,7,65695.5
9.076389,0.07638889,2012,1,28,23,7,67593.5
9.076503,0.07650273,2012,1,28,24,7,68432
9.076617,0.07661658,2012,1,29,1,1,65747
9.07673,0.07673042,2012,1,29,2,1,64035.5
9.076844,0.07684426,2012,1,29,3,1,62203.5
9.076958,0.07695811,2012,1,29,4,1,58986.5
9.077072,0.07707195,2012,1,29,5,1,57648
9.077186,0.07718579,2012,1,29,6,1,57739
9.0773,0.07729964,2012,1,29,7,1,58828.5
9.077413,0.07741348,2012,1,29,8,1,60472.5
9.077527,0.07752732,2012,1,29,9,1,62249.5
9.077641,0.07764117,2012,1,29,10,1,65586
9.077755,0.07775501,2012,1,29,11,1,68029.5
9.077869,0.07786885,2012,1,29,12,1,69384.5
9.077983,0.0779827,2012,1,29,13,1,70735.5
9.078097,0.07809654,2012,1,29,14,1,67945
9.07821,0.07821038,2012,1,29,15,1,65184.5
9.078324,0.07832423,2012,1,29,16,1,63246.5
9.078438,0.07843807,2012,1,29,17,1,63236
9.078552,0.07855191,2012,1,29,18,1,66342
9.078666,0.07866576,2012,1,29,19,1,72722.5
9.07878,0.0787796,2012,1,29,20,1,74027.5
9.078893,0.07889344,2012,1,29,21,1,71859
9.079007,0.07900729,2012,1,29,22,1,69431
9.079121,0.07912113,2012,1,29,23,1,70229.5
9.079235,0.07923497,2012,1,29,24,1,70411.5
9.079349,0.07934882,2012,1,30,1,2,67816.5
9.079463,0.07946266,2012,1,30,2,2,66584
9.079577,0.0795765,2012,1,30,3,2,65520.5
9.07969,0.07969035,2012,1,30,4,2,63196.5
9.079804,0.07980419,2012,1,30,5,2,63049
9.079918,0.07991803,2012,1,30,6,2,66798.5
9.080032,0.08003188,2012,1,30,7,2,73787.5
9.080146,0.08014572,2012,1,30,8,2,80447.5
9.08026,0.08025956,2012,1,30,9,2,82057.5
9.080373,0.08037341,2012,1,30,10,2,82962
9.080487,0.08048725,2012,1,30,11,2,83267.5
9.080601,0.08060109,2012,1,30,12,2,84068
9.080715,0.08071494,2012,1,30,13,2,83983.5
9.080829,0.08082878,2012,1,30,14,2,83329.5
9.080943,0.08094262,2012,1,30,15,2,81875.5
9.081056,0.08105647,2012,1,30,16,2,80034
9.08117,0.08117031,2012,1,30,17,2,79363
9.081284,0.08128415,2012,1,30,18,2,81471.5
9.081398,0.081398,2012,1,30,19,2,86782
9.081512,0.08151184,2012,1,30,20,2,85678.5
9.081626,0.08162568,2012,1,30,21,2,81052
9.08174,0.08173953,2012,1,30,22,2,76558.5
9.081853,0.08185337,2012,1,30,23,2,76860
9.081967,0.08196721,2012,1,30,24,2,76324
9.082081,0.08208106,2012,1,31,1,3,73178.5
9.082195,0.0821949,2012,1,31,2,3,71815
9.082309,0.08230874,2012,1,31,3,3,70530.5
9.082423,0.08242259,2012,1,31,4,3,68003
9.082536,0.08253643,2012,1,31,5,3,67645.5
9.08265,0.08265027,2012,1,31,6,3,70763
9.082764,0.08276412,2012,1,31,7,3,76849
9.082878,0.08287796,2012,1,31,8,3,82504
9.082992,0.0829918,2012,1,31,9,3,83399.5
9.083106,0.08310565,2012,1,31,10,3,84212.5
9.083219,0.08321949,2012,1,31,11,3,84672
9.083333,0.08333333,2012,1,31,12,3,85328
9.083447,0.08344718,2012,1,31,13,3,85177
9.083561,0.08356102,2012,1,31,14,3,84296.5
9.083675,0.08367486,2012,1,31,15,3,83308.5
9.083789,0.08378871,2012,1,31,16,3,81719
9.083903,0.08390255,2012,1,31,17,3,81355.5
9.084016,0.08401639,2012,1,31,18,3,83339.5
9.08413,0.08413024,2012,1,31,19,3,88754.5
9.084244,0.08424408,2012,1,31,20,3,87560
9.084358,0.08435792,2012,1,31,21,3,83370
9.084472,0.08447177,2012,1,31,22,3,79064.5
9.084586,0.08458561,2012,1,31,23,3,79681.5
9.084699,0.08469945,2012,1,31,24,3,79075.5
9.084813,0.0848133,2012,2,1,1,4,75982.5
9.084927,0.08492714,2012,2,1,2,4,75683
9.085041,0.08504098,2012,2,1,3,4,74538.5
9.085155,0.08515483,2012,2,1,4,4,72023.5
9.085269,0.08526867,2012,2,1,5,4,71883
9.085383,0.08538251,2012,2,1,6,4,74927.5
9.085496,0.08549636,2012,2,1,7,4,80977.5
9.08561,0.0856102,2012,2,1,8,4,86045
9.085724,0.08572404,2012,2,1,9,4,88050
9.085838,0.08583789,2012,2,1,10,4,88984.5
9.085952,0.08595173,2012,2,1,11,4,88954.5
9.086066,0.08606557,2012,2,1,12,4,89277
9.086179,0.08617942,2012,2,1,13,4,88439
9.086293,0.08629326,2012,2,1,14,4,87117.5
9.086407,0.0864071,2012,2,1,15,4,85692.5
9.086521,0.08652095,2012,2,1,16,4,83775
9.086635,0.08663479,2012,2,1,17,4,83662
9.086749,0.08674863,2012,2,1,18,4,86112.5
9.086862,0.08686248,2012,2,1,19,4,93188
9.086976,0.08697632,2012,2,1,20,4,92410.5
9.08709,0.08709016,2012,2,1,21,4,88200.5
9.087204,0.08720401,2012,2,1,22,4,83893
9.087318,0.08731785,2012,2,1,23,4,84558.5
9.087432,0.08743169,2012,2,1,24,4,84151.5
9.087546,0.08754554,2012,2,2,1,5,81335
9.087659,0.08765938,2012,2,2,2,5,81663
9.087773,0.08777322,2012,2,2,3,5,80663
9.087887,0.08788707,2012,2,2,4,5,78020.5
9.088001,0.08800091,2012,2,2,5,5,77361
9.088115,0.08811475,2012,2,2,6,5,80239
9.088229,0.0882286,2012,2,2,7,5,86515
9.088342,0.08834244,2012,2,2,8,5,91421.5
9.088456,0.08845628,2012,2,2,9,5,92239.5
9.08857,0.08857013,2012,2,2,10,5,92840.5
9.088684,0.08868397,2012,2,2,11,5,92407.5
9.088798,0.08879781,2012,2,2,12,5,92569.5
9.088912,0.08891166,2012,2,2,13,5,91663
9.089026,0.0890255,2012,2,2,14,5,90271
9.089139,0.08913934,2012,2,2,15,5,88704
9.089253,0.08925319,2012,2,2,16,5,86833
9.089367,0.08936703,2012,2,2,17,5,86467
9.089481,0.08948087,2012,2,2,18,5,89002
9.089595,0.08959472,2012,2,2,19,5,94750.5
9.089709,0.08970856,2012,2,2,20,5,95035
9.089822,0.0898224,2012,2,2,21,5,90770
9.089936,0.08993625,2012,2,2,22,5,86848.5
9.09005,0.09005009,2012,2,2,23,5,87325.5
9.090164,0.09016393,2012,2,2,24,5,86924
9.090278,0.09027778,2012,2,3,1,6,84241
9.090392,0.09039162,2012,2,3,2,6,85153
9.090505,0.09050546,2012,2,3,3,6,84279
9.090619,0.09061931,2012,2,3,4,6,81751
9.090733,0.09073315,2012,2,3,5,6,81267
9.090847,0.09084699,2012,2,3,6,6,84206
9.090961,0.09096084,2012,2,3,7,6,89672.5
9.091075,0.09107468,2012,2,3,8,6,94678.5
9.091189,0.09118852,2012,2,3,9,6,95362
9.091302,0.09130237,2012,2,3,10,6,95848.5
9.091416,0.09141621,2012,2,3,11,6,94924
9.09153,0.09153005,2012,2,3,12,6,94367.5
9.091644,0.0916439,2012,2,3,13,6,93213.5
9.091758,0.09175774,2012,2,3,14,6,91056.5
9.091872,0.09187158,2012,2,3,15,6,88856
9.091985,0.09198543,2012,2,3,16,6,86506
9.092099,0.09209927,2012,2,3,17,6,86064.5
9.092213,0.09221311,2012,2,3,18,6,88490
9.092327,0.09232696,2012,2,3,19,6,94814.5
9.092441,0.0924408,2012,2,3,20,6,94309.5
9.092555,0.09255464,2012,2,3,21,6,90519.5
9.092668,0.09266849,2012,2,3,22,6,86969
9.092782,0.09278233,2012,2,3,23,6,88064.5
9.092896,0.09289617,2012,2,3,24,6,87903
9.09301,0.09301002,2012,2,4,1,7,84749.5
9.093124,0.09312386,2012,2,4,2,7,85067
9.093238,0.0932377,2012,2,4,3,7,83416.5
9.093352,0.09335155,2012,2,4,4,7,80229
9.093465,0.09346539,2012,2,4,5,7,78925
9.093579,0.09357923,2012,2,4,6,7,79500
9.093693,0.09369308,2012,2,4,7,7,81271.5
9.093807,0.09380692,2012,2,4,8,7,83856.5
9.093921,0.09392077,2012,2,4,9,7,86651.5
9.094035,0.09403461,2012,2,4,10,7,89361.5
9.094148,0.09414845,2012,2,4,11,7,89649
9.094262,0.0942623,2012,2,4,12,7,89170.5
9.094376,0.09437614,2012,2,4,13,7,89293
9.09449,0.09448998,2012,2,4,14,7,86485
9.094604,0.09460383,2012,2,4,15,7,83703
9.094718,0.09471767,2012,2,4,16,7,81224.5
9.094832,0.09483151,2012,2,4,17,7,80765.5
9.094945,0.09494536,2012,2,4,18,7,83203.5
9.095059,0.0950592,2012,2,4,19,7,89901.5
9.095173,0.09517304,2012,2,4,20,7,90356
9.095287,0.09528689,2012,2,4,21,7,87495
9.095401,0.09540073,2012,2,4,22,7,84766
9.095515,0.09551457,2012,2,4,23,7,86573.5
9.095628,0.09562842,2012,2,4,24,7,87459.5
9.095742,0.09574226,2012,2,5,1,1,85318.5
9.095856,0.0958561,2012,2,5,2,1,83993.5
9.09597,0.09596995,2012,2,5,3,1,82522.5
9.096084,0.09608379,2012,2,5,4,1,79222.5
9.096198,0.09619763,2012,2,5,5,1,77443
9.096311,0.09631148,2012,2,5,6,1,77184
9.096425,0.09642532,2012,2,5,7,1,77622.5
9.096539,0.09653916,2012,2,5,8,1,78637.5
9.096653,0.09665301,2012,2,5,9,1,80497
9.096767,0.09676685,2012,2,5,10,1,83564
9.096881,0.09688069,2012,2,5,11,1,85656
9.096995,0.09699454,2012,2,5,12,1,86716.5
9.097108,0.09710838,2012,2,5,13,1,87538
9.097222,0.09722222,2012,2,5,14,1,84444.5
9.097336,0.09733607,2012,2,5,15,1,81148
9.09745,0.09744991,2012,2,5,16,1,78839
9.097564,0.09756375,2012,2,5,17,1,78500
9.097678,0.0976776,2012,2,5,18,1,80737.5
9.097791,0.09779144,2012,2,5,19,1,88222.5
9.097905,0.09790528,2012,2,5,20,1,89794.5
9.098019,0.09801913,2012,2,5,21,1,87755.5
9.098133,0.09813297,2012,2,5,22,1,84801.5
9.098247,0.09824681,2012,2,5,23,1,85756
9.098361,0.09836066,2012,2,5,24,1,85545
9.098474,0.0984745,2012,2,6,1,2,83387.5
9.098588,0.09858834,2012,2,6,2,2,82428
9.098702,0.09870219,2012,2,6,3,2,81775
9.098816,0.09881603,2012,2,6,4,2,79367.5
9.09893,0.09892987,2012,2,6,5,2,78725
9.099044,0.09904372,2012,2,6,6,2,81759
9.099158,0.09915756,2012,2,6,7,2,87288.5
9.099271,0.0992714,2012,2,6,8,2,91557.5
9.099385,0.09938525,2012,2,6,9,2,92636
9.099499,0.09949909,2012,2,6,10,2,93789.5
9.099613,0.09961293,2012,2,6,11,2,93777.5
9.099727,0.09972678,2012,2,6,12,2,93783
9.099841,0.09984062,2012,2,6,13,2,93178
9.099954,0.09995446,2012,2,6,14,2,91392.5
9.100068,0.1000683,2012,2,6,15,2,89075
9.100182,0.1001821,2012,2,6,16,2,86621
9.100296,0.100296,2012,2,6,17,2,86099
9.10041,0.1004098,2012,2,6,18,2,88047
9.100524,0.1005237,2012,2,6,19,2,94763.5
9.100638,0.1006375,2012,2,6,20,2,94786
9.100751,0.1007514,2012,2,6,21,2,90872.5
9.100865,0.1008652,2012,2,6,22,2,86670.5
9.100979,0.1009791,2012,2,6,23,2,87435.5
9.101093,0.1010929,2012,2,6,24,2,87344.5
9.101207,0.1012067,2012,2,7,1,3,84750
9.101321,0.1013206,2012,2,7,2,3,85637
9.101434,0.1014344,2012,2,7,3,3,84961.5
9.101548,0.1015483,2012,2,7,4,3,82476
9.101662,0.1016621,2012,2,7,5,3,81869
9.101776,0.101776,2012,2,7,6,3,84863
9.10189,0.1018898,2012,2,7,7,3,90805.5
9.102004,0.1020036,2012,2,7,8,3,95134
9.102117,0.1021175,2012,2,7,9,3,95879
9.102231,0.1022313,2012,2,7,10,3,96662.5
9.102345,0.1023452,2012,2,7,11,3,96031.5
9.102459,0.102459,2012,2,7,12,3,95436.5
9.102573,0.1025729,2012,2,7,13,3,94375.5
9.102687,0.1026867,2012,2,7,14,3,92868.5
9.102801,0.1028005,2012,2,7,15,3,90834.5
9.102914,0.1029144,2012,2,7,16,3,88965.5
9.103028,0.1030282,2012,2,7,17,3,89011.5
9.103142,0.1031421,2012,2,7,18,3,91406.5
9.103256,0.1032559,2012,2,7,19,3,98721.5
9.10337,0.1033698,2012,2,7,20,3,99203
9.103484,0.1034836,2012,2,7,21,3,95366
9.103597,0.1035974,2012,2,7,22,3,91423.5
9.103711,0.1037113,2012,2,7,23,3,92003
9.103825,0.1038251,2012,2,7,24,3,91678.5
9.103939,0.103939,2012,2,8,1,4,88854
9.104053,0.1040528,2012,2,8,2,4,89832
9.104167,0.1041667,2012,2,8,3,4,88651.5
9.104281,0.1042805,2012,2,8,4,4,86095.5
9.104394,0.1043944,2012,2,8,5,4,85574.5
9.104508,0.1045082,2012,2,8,6,4,88145
9.104622,0.104622,2012,2,8,7,4,92887
9.104736,0.1047359,2012,2,8,8,4,96674.5
9.10485,0.1048497,2012,2,8,9,4,98256.5
9.104964,0.1049636,2012,2,8,10,4,99844.5
9.105077,0.1050774,2012,2,8,11,4,99672
9.105191,0.1051913,2012,2,8,12,4,99827.5
9.105305,0.1053051,2012,2,8,13,4,99114.5
9.105419,0.1054189,2012,2,8,14,4,97576
9.105533,0.1055328,2012,2,8,15,4,95595
9.105647,0.1056466,2012,2,8,16,4,93138
9.10576,0.1057605,2012,2,8,17,4,92537.5
9.105874,0.1058743,2012,2,8,18,4,94106
9.105988,0.1059882,2012,2,8,19,4,100632
9.106102,0.106102,2012,2,8,20,4,100265.5
9.106216,0.1062158,2012,2,8,21,4,95700.5
9.10633,0.1063297,2012,2,8,22,4,91419.5
9.106444,0.1064435,2012,2,8,23,4,92208.5
9.106557,0.1065574,2012,2,8,24,4,91807.5
9.106671,0.1066712,2012,2,9,1,5,89361.5
9.106785,0.1067851,2012,2,9,2,5,90606
9.106899,0.1068989,2012,2,9,3,5,89886
9.107013,0.1070128,2012,2,9,4,5,87080.5
9.107127,0.1071266,2012,2,9,5,5,86367.5
9.10724,0.1072404,2012,2,9,6,5,89144
9.107354,0.1073543,2012,2,9,7,5,94599
9.107468,0.1074681,2012,2,9,8,5,98433
9.107582,0.107582,2012,2,9,9,5,99075
9.107696,0.1076958,2012,2,9,10,5,99376
9.10781,0.1078097,2012,2,9,11,5,98196.5
9.107923,0.1079235,2012,2,9,12,5,97396.5
9.108037,0.1080373,2012,2,9,13,5,96210.5
9.108151,0.1081512,2012,2,9,14,5,94015
9.108265,0.108265,2012,2,9,15,5,91802
9.108379,0.1083789,2012,2,9,16,5,89407.5
9.108493,0.1084927,2012,2,9,17,5,88957.5
9.108607,0.1086066,2012,2,9,18,5,90949
9.10872,0.1087204,2012,2,9,19,5,97685.5
9.108834,0.1088342,2012,2,9,20,5,97469
9.108948,0.1089481,2012,2,9,21,5,93469
9.109062,0.1090619,2012,2,9,22,5,89296
9.109176,0.1091758,2012,2,9,23,5,89511
9.10929,0.1092896,2012,2,9,24,5,89202.5
9.109403,0.1094035,2012,2,10,1,6,86997.5
9.109517,0.1095173,2012,2,10,2,6,87882.5
9.109631,0.1096311,2012,2,10,3,6,86818.5
9.109745,0.109745,2012,2,10,4,6,84206
9.109859,0.1098588,2012,2,10,5,6,83444.5
9.109973,0.1099727,2012,2,10,6,6,86081
9.110087,0.1100865,2012,2,10,7,6,91668
9.1102,0.1102004,2012,2,10,8,6,95878
9.110314,0.1103142,2012,2,10,9,6,96240
9.110428,0.1104281,2012,2,10,10,6,96583.5
9.110542,0.1105419,2012,2,10,11,6,95602
9.110656,0.1106557,2012,2,10,12,6,94923
9.11077,0.1107696,2012,2,10,13,6,93703
9.110883,0.1108834,2012,2,10,14,6,91444
9.110997,0.1109973,2012,2,10,15,6,88800
9.111111,0.1111111,2012,2,10,16,6,86318
9.111225,0.111225,2012,2,10,17,6,85392.5
9.111339,0.1113388,2012,2,10,18,6,87365.5
9.111453,0.1114526,2012,2,10,19,6,94262.5
9.111566,0.1115665,2012,2,10,20,6,94545
9.11168,0.1116803,2012,2,10,21,6,91192.5
9.111794,0.1117942,2012,2,10,22,6,88126.5
9.111908,0.111908,2012,2,10,23,6,89421
9.112022,0.1120219,2012,2,10,24,6,89665.5
9.112136,0.1121357,2012,2,11,1,7,86859
9.11225,0.1122495,2012,2,11,2,7,87533
9.112363,0.1123634,2012,2,11,3,7,86238.5
9.112477,0.1124772,2012,2,11,4,7,83161
9.112591,0.1125911,2012,2,11,5,7,81738.5
9.112705,0.1127049,2012,2,11,6,7,82669
9.112819,0.1128188,2012,2,11,7,7,84566
9.112933,0.1129326,2012,2,11,8,7,87273.5
9.113046,0.1130464,2012,2,11,9,7,90122
9.11316,0.1131603,2012,2,11,10,7,93043
9.113274,0.1132741,2012,2,11,11,7,92711.5
9.113388,0.113388,2012,2,11,12,7,92257
9.113502,0.1135018,2012,2,11,13,7,92322
9.113616,0.1136157,2012,2,11,14,7,89378
9.11373,0.1137295,2012,2,11,15,7,86581
9.113843,0.1138434,2012,2,11,16,7,83883.5
9.113957,0.1139572,2012,2,11,17,7,83149.5
9.114071,0.114071,2012,2,11,18,7,84686
9.114185,0.1141849,2012,2,11,19,7,91995.5
9.114299,0.1142987,2012,2,11,20,7,93157.5
9.114413,0.1144126,2012,2,11,21,7,90397
9.114526,0.1145264,2012,2,11,22,7,87674
9.11464,0.1146403,2012,2,11,23,7,89502
9.114754,0.1147541,2012,2,11,24,7,90456.5
9.114868,0.1148679,2012,2,12,1,1,88444.5
9.114982,0.1149818,2012,2,12,2,1,87549
9.115096,0.1150956,2012,2,12,3,1,86346
9.115209,0.1152095,2012,2,12,4,1,83248
9.115323,0.1153233,2012,2,12,5,1,81656
9.115437,0.1154372,2012,2,12,6,1,81436
9.115551,0.115551,2012,2,12,7,1,81996.5
9.115665,0.1156648,2012,2,12,8,1,83055.5
9.115779,0.1157787,2012,2,12,9,1,84948.5
9.115893,0.1158925,2012,2,12,10,1,87857
9.116006,0.1160064,2012,2,12,11,1,88879
9.11612,0.1161202,2012,2,12,12,1,88733
9.116234,0.1162341,2012,2,12,13,1,88659
9.116348,0.1163479,2012,2,12,14,1,84991.5
9.116462,0.1164617,2012,2,12,15,1,81442.5
9.116576,0.1165756,2012,2,12,16,1,79042
9.116689,0.1166894,2012,2,12,17,1,78428
9.116803,0.1168033,2012,2,12,18,1,80557.5
9.116917,0.1169171,2012,2,12,19,1,88237
9.117031,0.117031,2012,2,12,20,1,90621
9.117145,0.1171448,2012,2,12,21,1,88600.5
9.117259,0.1172587,2012,2,12,22,1,85439.5
9.117372,0.1173725,2012,2,12,23,1,86276
9.117486,0.1174863,2012,2,12,24,1,85991.5
9.1176,0.1176002,2012,2,13,1,2,83527.5
9.117714,0.117714,2012,2,13,2,2,82689
9.117828,0.1178279,2012,2,13,3,2,81975
9.117942,0.1179417,2012,2,13,4,2,79247.5
9.118056,0.1180556,2012,2,13,5,2,78550
9.118169,0.1181694,2012,2,13,6,2,81567
9.118283,0.1182832,2012,2,13,7,2,86526.5
9.118397,0.1183971,2012,2,13,8,2,89897
9.118511,0.1185109,2012,2,13,9,2,91124
9.118625,0.1186248,2012,2,13,10,2,92173.5
9.118739,0.1187386,2012,2,13,11,2,92004
9.118852,0.1188525,2012,2,13,12,2,92104
9.118966,0.1189663,2012,2,13,13,2,91674
9.11908,0.1190801,2012,2,13,14,2,90378
9.119194,0.119194,2012,2,13,15,2,88563.5
9.119308,0.1193078,2012,2,13,16,2,86413
9.119422,0.1194217,2012,2,13,17,2,85699.5
9.119536,0.1195355,2012,2,13,18,2,86637
9.119649,0.1196494,2012,2,13,19,2,91978
9.119763,0.1197632,2012,2,13,20,2,91647.5
9.119877,0.119877,2012,2,13,21,2,87248.5
9.119991,0.1199909,2012,2,13,22,2,82937.5
9.120105,0.1201047,2012,2,13,23,2,83484.5
9.120219,0.1202186,2012,2,13,24,2,82982.5
9.120332,0.1203324,2012,2,14,1,3,79769.5
9.120446,0.1204463,2012,2,14,2,3,80356
9.12056,0.1205601,2012,2,14,3,3,78973.5
9.120674,0.120674,2012,2,14,4,3,75988.5
9.120788,0.1207878,2012,2,14,5,3,75039
9.120902,0.1209016,2012,2,14,6,3,77705.5
9.121015,0.1210155,2012,2,14,7,3,82548.5
9.121129,0.1211293,2012,2,14,8,3,86046.5
9.121243,0.1212432,2012,2,14,9,3,86600
9.121357,0.121357,2012,2,14,10,3,87161
9.121471,0.1214709,2012,2,14,11,3,86951.5
9.121585,0.1215847,2012,2,14,12,3,87003.5
9.121699,0.1216985,2012,2,14,13,3,86373
9.121812,0.1218124,2012,2,14,14,3,85198
9.121926,0.1219262,2012,2,14,15,3,83512.5
9.12204,0.1220401,2012,2,14,16,3,81395
9.122154,0.1221539,2012,2,14,17,3,80712.5
9.122268,0.1222678,2012,2,14,18,3,81714.5
9.122382,0.1223816,2012,2,14,19,3,87367.5
9.122495,0.1224954,2012,2,14,20,3,87204
9.122609,0.1226093,2012,2,14,21,3,82871.5
9.122723,0.1227231,2012,2,14,22,3,78791
9.122837,0.122837,2012,2,14,23,3,79246
9.122951,0.1229508,2012,2,14,24,3,78774
9.123065,0.1230647,2012,2,15,1,4,75813
9.123179,0.1231785,2012,2,15,2,4,76383.5
9.123292,0.1232923,2012,2,15,3,4,75055.5
9.123406,0.1234062,2012,2,15,4,4,71943.5
9.12352,0.12352,2012,2,15,5,4,71052.5
9.123634,0.1236339,2012,2,15,6,4,73497
9.123748,0.1237477,2012,2,15,7,4,78323.5
9.123862,0.1238616,2012,2,15,8,4,81930.5
9.123975,0.1239754,2012,2,15,9,4,83353
9.124089,0.1240893,2012,2,15,10,4,84299.5
9.124203,0.1242031,2012,2,15,11,4,84237.5
9.124317,0.1243169,2012,2,15,12,4,84527.5
9.124431,0.1244308,2012,2,15,13,4,83807.5
9.124545,0.1245446,2012,2,15,14,4,82333
9.124658,0.1246585,2012,2,15,15,4,80876.5
9.124772,0.1247723,2012,2,15,16,4,79091
9.124886,0.1248862,2012,2,15,17,4,78441.5
9.125,0.125,2012,2,15,18,4,79001.5
9.125114,0.1251138,2012,2,15,19,4,84144.5
9.125228,0.1252277,2012,2,15,20,4,83845
9.125342,0.1253415,2012,2,15,21,4,79639.5
9.125455,0.1254554,2012,2,15,22,4,75544.5
9.125569,0.1255692,2012,2,15,23,4,75728.5
9.125683,0.1256831,2012,2,15,24,4,75631
9.125797,0.1257969,2012,2,16,1,5,72675
9.125911,0.1259107,2012,2,16,2,5,72553
9.126025,0.1260246,2012,2,16,3,5,71231.5
9.126138,0.1261384,2012,2,16,4,5,68429.5
9.126252,0.1262523,2012,2,16,5,5,67410.5
9.126366,0.1263661,2012,2,16,6,5,69878
9.12648,0.12648,2012,2,16,7,5,75528.5
9.126594,0.1265938,2012,2,16,8,5,79511
9.126708,0.1267077,2012,2,16,9,5,79910.5
9.126821,0.1268215,2012,2,16,10,5,80321.5
9.126935,0.1269353,2012,2,16,11,5,80124.5
9.127049,0.1270492,2012,2,16,12,5,80444.5
9.127163,0.127163,2012,2,16,13,5,79659
9.127277,0.1272769,2012,2,16,14,5,78365
9.127391,0.1273907,2012,2,16,15,5,76750
9.127505,0.1275046,2012,2,16,16,5,74568
9.127618,0.1276184,2012,2,16,17,5,73769
9.127732,0.1277322,2012,2,16,18,5,74673.5
9.127846,0.1278461,2012,2,16,19,5,80467
9.12796,0.1279599,2012,2,16,20,5,80734
9.128074,0.1280738,2012,2,16,21,5,76723
9.128188,0.1281876,2012,2,16,22,5,72892
9.128301,0.1283015,2012,2,16,23,5,73143
9.128415,0.1284153,2012,2,16,24,5,73036.5
9.128529,0.1285291,2012,2,17,1,6,70192
9.128643,0.128643,2012,2,17,2,6,70047
9.128757,0.1287568,2012,2,17,3,6,68771.5
9.128871,0.1288707,2012,2,17,4,6,65919.5
9.128985,0.1289845,2012,2,17,5,6,65188.5
9.129098,0.1290984,2012,2,17,6,6,67909.5
9.129212,0.1292122,2012,2,17,7,6,73510
9.129326,0.129326,2012,2,17,8,6,78493.5
9.12944,0.1294399,2012,2,17,9,6,79492
9.129554,0.1295537,2012,2,17,10,6,80098
9.129668,0.1296676,2012,2,17,11,6,79555.5
9.129781,0.1297814,2012,2,17,12,6,79312.5
9.129895,0.1298953,2012,2,17,13,6,78357
9.130009,0.1300091,2012,2,17,14,6,76658
9.130123,0.130123,2012,2,17,15,6,74773.5
9.130237,0.1302368,2012,2,17,16,6,72446.5
9.130351,0.1303506,2012,2,17,17,6,71392
9.130464,0.1304645,2012,2,17,18,6,72340.5
9.130578,0.1305783,2012,2,17,19,6,77525.5
9.130692,0.1306922,2012,2,17,20,6,77717.5
9.130806,0.130806,2012,2,17,21,6,74085
9.13092,0.1309199,2012,2,17,22,6,70730.5
9.131034,0.1310337,2012,2,17,23,6,71422.5
9.131148,0.1311475,2012,2,17,24,6,71437
9.131261,0.1312614,2012,2,18,1,7,68137
9.131375,0.1313752,2012,2,18,2,7,66336.5
9.131489,0.1314891,2012,2,18,3,7,64848.5
9.131603,0.1316029,2012,2,18,4,7,61743
9.131717,0.1317168,2012,2,18,5,7,60272
9.131831,0.1318306,2012,2,18,6,7,61067.5
9.131944,0.1319444,2012,2,18,7,7,62861.5
9.132058,0.1320583,2012,2,18,8,7,64922
9.132172,0.1321721,2012,2,18,9,7,67001.5
9.132286,0.132286,2012,2,18,10,7,68928
9.1324,0.1323998,2012,2,18,11,7,69048.5
9.132514,0.1325137,2012,2,18,12,7,68980
9.132628,0.1326275,2012,2,18,13,7,69351.5
9.132741,0.1327413,2012,2,18,14,7,67280.5
9.132855,0.1328552,2012,2,18,15,7,65069.5
9.132969,0.132969,2012,2,18,16,7,62545
9.133083,0.1330829,2012,2,18,17,7,61620.5
9.133197,0.1331967,2012,2,18,18,7,62921
9.133311,0.1333106,2012,2,18,19,7,68861
9.133424,0.1334244,2012,2,18,20,7,70264.5
9.133538,0.1335383,2012,2,18,21,7,67627.5
9.133652,0.1336521,2012,2,18,22,7,65055
9.133766,0.1337659,2012,2,18,23,7,66898.5
9.13388,0.1338798,2012,2,18,24,7,67804.5
9.133994,0.1339936,2012,2,19,1,1,65456.5
9.134107,0.1341075,2012,2,19,2,1,64215
9.134221,0.1342213,2012,2,19,3,1,62693.5
9.134335,0.1343352,2012,2,19,4,1,59426.5
9.134449,0.134449,2012,2,19,5,1,57856
9.134563,0.1345628,2012,2,19,6,1,57914
9.134677,0.1346767,2012,2,19,7,1,58950.5
9.134791,0.1347905,2012,2,19,8,1,59700
9.134904,0.1349044,2012,2,19,9,1,61660
9.135018,0.1350182,2012,2,19,10,1,64199.5
9.135132,0.1351321,2012,2,19,11,1,65101.5
9.135246,0.1352459,2012,2,19,12,1,65716.5
9.13536,0.1353597,2012,2,19,13,1,66336.5
9.135474,0.1354736,2012,2,19,14,1,63568
9.135587,0.1355874,2012,2,19,15,1,60888.5
